,bo_sharpe,bo_total_return,bo_vol_annual,bo_max_drawdown,joh_sharpe,joh_total_return,joh_vol_annual,joh_max_drawdown
0,0.0,0.0,0.0,0.0,1.702924454998701,0.002488368004529118,0.005847666204670167,-0.0017257314960910097
1,1.1781335190293187,0.095213024013453,0.3615701979197473,-0.0805807091316515,0.5830027649567912,0.00032816173257499415,0.002255457413569205,-0.0008373701871327022
2,3.186013958399033,0.01199011422770968,0.014999999998407572,-0.002990721428454135,0.8731466093208131,0.001995097581949379,0.009178304147923162,-0.002195321093585556
3,1.7234583292831007,0.1350726486895375,0.3241899534863017,-0.09586319531522203,0.14063444077004245,0.00010732674596325431,0.0030858032895101136,-0.0008031576043808775
4,2.5205862627918125,0.02516088824623819,0.039749116958529125,-0.011666530518450013,1.8464816340839232,0.0012805156840194343,0.002774262719417155,-0.0008564498288832212
5,0.3838028953435093,0.018214277694925896,0.31834393490802965,-0.10890495663280575,-1.5537837623756912,-0.0006754165448908944,0.0017383868805070824,-0.000893198094901626
6,-2.379572273365501,-0.17040846160080747,0.29490540808124216,-0.17040846160080747,0.15224390498705143,9.542922426541978e-05,0.0025278094208498816,-0.001140150441583998
7,2.8349466160948946,0.02588342309980085,0.036291834068298875,-0.009266472450613406,2.9680125042310346,0.0018683332001121489,0.002516696582486589,-0.0005289985277189269
8,-0.18906610932158593,-0.019584864396256063,0.25216913024411014,-0.09745073842395224,-0.2937819010311477,-0.0002690144469251754,0.0036410546397129635,-0.0011362326480868212
9,0.8243125735051092,0.007151661156312938,0.03532711165040381,-0.008052362453219386,0.8697454400471635,0.0011559663564282285,0.005329390389245239,-0.0010548029866739306
10,2.3270751759545987,0.03505574721432092,0.05999999999719587,-0.011847035344576873,1.5986459908355608,0.0031113111749214717,0.0077916497637837015,-0.001640548245832707
11,0.4142917843183952,0.01967495115291995,0.550652449104765,-0.2404655408434796,1.7366935108452963,0.0018807672209828485,0.004333151294412453,-0.0009975781783313487
12,3.2081939192322415,0.1246602584162555,0.14999999999410013,-0.026881937300641257,-0.3920124664009086,-0.00027698642719176103,0.0028167282521647484,-0.0009819088803533216
13,1.1608939929884152,0.015375189369149389,0.05380918168745323,-0.016016277437306492,0.3455671598986807,0.00020569970213024646,0.0023888960867534574,-0.0007779294949942228
14,2.4597874904178747,0.019520026444544092,0.031641717780885405,-0.009055019418237387,1.1473685909438553,0.0011534674646800358,0.004025932279678833,-0.0007909581116567477
15,1.3298433256902404,0.004971362889766073,0.014999999998403875,-0.0062403102844484915,0.4938823993266601,0.0013015518217638355,0.010647611889085046,-0.00455175616977932
16,-2.691424821542891,-0.010070397375202544,0.014999999995428445,-0.010070397375202544,2.246383006898688,0.0020897618665078888,0.003720324692949634,-0.0010830033900733893
17,1.523115959467264,0.03417289014034197,0.09093687922965973,-0.02610375540683252,-0.3273457076327478,-0.0004339618720197169,0.005262277243424501,-0.0025629028292868394
18,2.1193113260994894,0.07968502954051782,0.14999999997432698,-0.03360213853030791,1.907269590946101,0.0013772847704842661,0.0028886922386582195,-0.0010248767310508944
19,0.5225705593694184,0.03456158473212012,0.5999999999214722,-0.2032789212584558,1.5574264962144833,0.007768723298733349,0.020003211043653102,-0.0038722723208755028
20,2.0002863916607123,0.16067643381938757,0.32250907255978184,-0.057571111372620165,-0.06714149254939827,-6.112079322062591e-05,0.0035491066336571964,-0.0009968196416740849
21,3.45559127306301,0.588846528138206,0.5810303508064483,0.0,2.286984617894937,0.001958000910127211,0.0034238251946802556,-0.0008420072603211315
22,0.6983114269292554,0.004429840458120449,0.02578741368991509,-0.005856615193617021,-0.25245190735378487,-0.00016994446397999852,0.0026789388440125964,-0.0010980869414735084
23,0.0,0.0,0.0,0.0,-0.5998714703514889,-0.0002993149949553908,0.001992897065348396,-0.0006028954742373083
24,0.0,0.0,0.0,0.0,0.022323114555408877,9.807914938209095e-06,0.0018313659504645356,-0.0008210722472817844
25,2.207777540757714,0.00828507769719411,0.014999999999410056,-0.005955891570944449,0.9094209568727059,0.0007707565640868719,0.0033950497571591854,-0.0010870571988714772
26,0.6033820190380069,0.04664623342627272,0.599999999921892,-0.13938507321256333,-1.9312108502390641,-0.0006221753974366973,0.00128864572722806,-0.0008357815919740608
27,0.44021100021539694,0.0028534711645142874,0.026687096689121458,-0.008510662645962341,-0.8080022203810002,-0.00017404981948809795,0.0008612524605060386,-0.0002615127777687576
28,-0.044911887371273725,-0.034690478053206686,0.4938531099651091,-0.27266373545063693,0.6477253505260152,0.00021786828327718943,0.0013466697041363814,-0.0006344230118774385
29,2.4581816438370345,0.08400758049444024,0.13497121250590996,-0.03539672567984764,-0.20051902470333044,-8.631387962965142e-05,0.001714668625000084,-0.000744308551930084
30,-1.3711616827346575,-0.045788828672784665,0.13048223841362913,-0.04933889946293524,0.8364809790024701,0.0004119548123000527,0.0019718301336334315,-0.000722592049103632
31,4.224656658311697,0.1682725602966142,0.14999999999650887,-0.016203347056899964,1.0426823883967995,0.0003797747590574829,0.0014576449197531297,-0.00045344631071742025
32,1.231972452249933,0.004602604985607606,0.01499999999868926,-0.0038634811729889584,-1.2126287866116832,-0.0006196690070889854,0.0020429815138895678,-0.0012243786110317512
33,2.2294626980718126,0.24424669308519298,0.43424861931944414,-0.15492083215858454,-0.585534775828125,-0.00026392092112381693,0.0018004493232954154,-0.0009641968628028019
34,0.3904246442609595,0.018991618245211672,0.3282888695382775,-0.11290254917574682,2.7018663211614147,0.000972856867230254,0.0014399624289164973,-0.0005029450542506364
35,0.40212782984984685,0.009067336705140816,0.10264204933995458,-0.044086356667458526,-0.26660532140565313,-0.0006828191422485475,0.01006121001238635,-0.0027360688956148405
36,2.861117115137935,0.2977187991346151,0.3895898979207498,-0.0476721465566009,-0.7917213239561834,-0.0026978588932875525,0.013534658523666736,-0.004597651239272915
37,0.0,0.0,0.0,0.0,0.5102538623471431,0.002210033317896043,0.017605027105809246,-0.004634613923386932
38,-1.286496644952745,-0.1651513871995023,0.47440202032578505,-0.24955546446824983,-0.49958282748261557,-0.0010153385788285174,0.008069406116331652,-0.00229335991611479
39,0.0,0.0,0.0,0.0,1.5699919830591387,0.005158324825519811,0.013163374009501792,-0.0038693854958253837
40,3.4943695460296365,0.3675503358995793,0.3788533218273562,-0.06692762457031609,-0.06595486597121158,-0.00024097185081906058,0.013296328229441356,-0.006015289059701057
41,0.8600676268131804,0.04257159432853985,0.22256718615993518,-0.09084446093165688,-1.1819033693786694,-0.0015634917294901074,0.005283885960516699,-0.002518598627006985
42,0.05861336343723041,-0.014502827964532727,0.4056451262521143,-0.12383365411758296,-0.39320450289825637,-0.00046062200308649714,0.004659714345450578,-0.0019050699346501165
43,-0.26578494805697367,-0.0426593429714921,0.38958989788811127,-0.17489652907593733,-1.519470130119005,-0.0046124450599001054,0.012122299501066839,-0.008897127069078858
44,0.0,0.0,0.0,0.0,0.4786233203556121,0.000803070196184752,0.006755763245749271,-0.0029686358623444153
45,0.5172361066415441,0.012987637539137786,0.11181496242614924,-0.039567290334705074,0.8369840507103038,0.001096882858893311,0.005255473720629371,-0.0012983439947210629
46,-0.00650293111123866,-0.00418429890676264,0.1778851693058672,-0.07807645916683326,-0.2799351552426062,-0.0003832876926712636,0.005426094595978959,-0.0019243721166022354
47,2.2770582243832704,0.13080752472251267,0.22736119457635062,-0.0706879620959604,1.9385550494331107,0.004282386727110676,0.00883749490875234,-0.0030106303815674584
48,1.8861421691440057,0.011280626949445427,0.023940699327024948,-0.005893678391234891,-1.6216910651374077,-0.0011048180071752123,0.00272433169085995,-0.0015489040347155258
49,-0.02026644651466365,-0.03442902331689568,0.5089512645787873,-0.22707156999538247,0.9340595920039076,0.0014367070581386976,0.006168225183969723,-0.002582972036101472
50,1.3090328834458789,0.13052933937120725,0.4508016232089832,-0.13320552336905656,0.8346172738041165,0.001614137089373191,0.007765349182009439,-0.0025867854269868706
51,0.1942641352103485,-0.001972802526564177,0.4304302167249065,-0.15928066049141176,1.1915692338623998,0.001032313707575394,0.003468600384142364,-0.0010640500779685036
52,0.793890630937065,0.07791165837265179,0.5999999999588052,-0.12769149327147034,-3.1739165396231486,-0.002399345073851644,0.0030259841005271975,-0.002399345073851644
53,-1.076657641800283,-0.11997003001265949,0.3994133438712658,-0.1475821379859793,3.1572107644613245,0.003980064432083097,0.005036609886056853,-0.0007649513727848722
54,4.698526514556793,0.0481791086500194,0.04024241054029788,-0.00323719289736224,4.270137685134021,0.022923648687822595,0.02128697718130408,-0.005825912007168865
55,2.4917662935323954,0.019447464656104252,0.03111496334788083,-0.006647016320863952,0.589036472138311,0.0005462349994440618,0.003719910097012788,-0.0015193694760607945
56,1.1102338300320809,0.013076821101845049,0.047826754974746255,-0.020330752405294028,0.9302042718417696,0.0019291565101227093,0.008324411943898331,-0.0018269129517843874
57,0.4717250500548652,0.006655071380658795,0.0599999999990933,-0.011199696369304513,0.21736708113760148,0.0007701236709496406,0.014652207417021801,-0.003957090267289187
58,1.8483369505456566,0.1800986096911954,0.40083679167519,-0.10307117876789351,0.1444639865120566,0.0008713268238560445,0.026512897152826984,-0.009379294410898797
59,0.0,0.0,0.0,0.0,2.1183213572781394,0.005798692147912066,0.010946293782443231,-0.002036577643148685
60,2.0754231182558343,0.2262583791238768,0.4395793911039515,-0.09197570969962154,0.8196700392349375,0.0016485803672028343,0.008077734513262961,-0.00288672926646949
61,1.930642830136815,0.10884972008973604,0.22736119457783596,-0.05730831365416911,-2.009836438551569,-0.007134692131447129,0.014200240950310502,-0.0075573523275388466
62,-0.2660490669031732,-0.001024857091883602,0.01499999999950631,-0.004506058473830121,-2.54111396609754,-0.008174233293718691,0.012887035105104753,-0.008496603828071936
63,0.0,0.0,0.0,0.0,0.6444076116609361,0.0023472910001589575,0.014718826926990948,-0.005593698966600891
64,2.2584660015609654,0.3322619472316972,0.5832276942969394,-0.19737778451195231,1.3342641445727266,0.0021898007985408086,0.0065736896753945985,-0.0018762205031899182
65,-0.2578418266013821,-0.00229712215796396,0.033530634770441284,-0.009741014901903378,1.407169521907804,0.0013123676860611333,0.0037329822752586797,-0.0010384254507139756
66,-1.9999999978833995,-0.007499999999566853,0.014999999999133781,-0.007499999999566853,0.33654603069493183,0.0028930398236592936,0.036258405521210846,-0.014786441241662174
67,1.7472653481917986,0.024323151561503664,0.055905026220476814,-0.014986604490433098,1.0493521174600016,0.0008295240683022786,0.0031654509145996918,-0.0007512768920802104
68,1.0867977257507693,0.03872142542646895,0.14999999998765914,-0.03808613636174418,1.311289881876703,0.0011572483565189806,0.0035327819437999436,-0.0008519028829427899
69,2.946651704270093,0.17466673350070594,0.22736119457681364,-0.04746663046983968,1.405996465571621,0.0012115655852091844,0.0034489630175024363,-0.0010614630788524648
70,0.8571043232175863,0.0432266302976092,0.22736119457342543,-0.07170230418940826,0.050703650515733306,4.7354724839854256e-05,0.003881977210838046,-0.001533469297293033
71,0.9174739348829776,0.09122019872580567,0.5317929025151219,-0.18123747447413663,0.0957133794248259,7.653029996701477e-05,0.0032525794471391966,-0.0006241609413241145
72,0.49524836961661284,0.0018311519811340382,0.01499999999928883,-0.004781661718555652,-0.5192468092931706,-0.0004251239334510659,0.0032655069328494674,-0.000883268263566328
73,0.14231104097006614,0.0016497208202093105,0.2273611945767665,-0.08505681459982706,0.2046087958064394,0.0001597881644275212,0.003147357277336766,-0.001168198321972569
74,1.568606595964366,0.07802043186444596,0.20487854282572945,-0.07121009380266818,3.743383087931902,0.0018814684604333554,0.002009118702299349,-0.00034298418411704557
75,0.4514983362075946,0.015586448421370136,0.1684653587249762,-0.0610038722755295,-1.5006608963511234,-0.0006528390210056578,0.0017397041277681777,-0.0009704839547590716
76,1.4536465899496627,0.005438004279566977,0.014999999999000329,-0.0029886477210112616,1.373276870263803,0.000936974525596268,0.002730578117688028,-0.0007159114001519251
77,2.2697406296245006,0.08076186112139982,0.14124797271767117,-0.04203178241549421,-0.831993668563262,-0.0005619677705647197,0.002698229981135238,-0.001000112685360266
78,4.173370083505485,0.6146774148025278,0.4873442226215582,-0.07239721200553129,0.03506142370315931,2.9372991391385384e-05,0.0035254138824148233,-0.0013744742998065274
79,1.0360238872489689,0.0064135088247292416,0.024980729261520205,-0.007659213498085848,-0.9406450416826407,-0.001417335220442184,0.006012378708551643,-0.0020282286572677055
80,0.0,0.0,0.0,0.0,-0.5408829685784577,-0.0003420497171212622,0.0025241945324434973,-0.001829344873397809
81,0.6169473990596664,0.008848817077309334,0.0599999999980087,-0.018846465712534788,1.108476289705545,0.0008307460510086351,0.003000565965767147,-0.0012459300280069918
82,1.8000576742728318,0.05982309396773067,0.13408754525982633,-0.04464432978646171,0.7554011607551693,0.0007240319190628952,0.003842145271564227,-0.001125128441236356
83,0.0,0.0,0.0,0.0,-0.001970071651583015,-1.6247411638303788e-06,0.0021473153704191887,-0.0006320625533807744
84,2.3416817119638322,0.04135705134421053,0.07027106949192284,-0.012090920930225346,0.38699043278656425,0.00026370295605904204,0.0027348357925232034,-0.0010385182656841296
